"Dataset","Age","lh_bankssts_thickness"
"BGSP","19",2.322
"BGSP","25",2.466
"BGSP","27",2.447
"BGSP","33",2.215
"BGSP","21",2.493
"BGSP","21",2.409
"BGSP","19",2.604
"BGSP","21",2.468
"BGSP","23",2.633
"BGSP","19",2.282
"BGSP","19",2.741
"BGSP","25",2.441
"BGSP","23",2.341
"BGSP","19",2.579
"BGSP","19",2.561
"BGSP","23",2.352
"BGSP","21",2.426
"BGSP","21",2.458
"BGSP","23",2.159
"BGSP","21",2.588
"BGSP","19",2.486
"BGSP","19",2.8
"BGSP","19",2.558
"BGSP","21",2.408
"BGSP","19",2.481
"BGSP","19",2.68
"BGSP","19",2.267
"BGSP","25",2.495
"BGSP","25",2.42
"BGSP","21",2.7
"BGSP","19",2.489
"BGSP","23",2.148
"BGSP","29",2.293
"BGSP","21",2.331
"BGSP","25",2.478
"BGSP","19",2.481
"BGSP","19",2.552
"BGSP","19",2.684
"BGSP","19",2.502
"BGSP","27",2.453
"BGSP","21",2.42
"BGSP","19",2.513
"BGSP","21",2.371
"BGSP","19",2.307
"BGSP","19",2.441
"BGSP","25",2.028
"BGSP","23",2.346
"BGSP","21",2.638
"BGSP","23",2.292
"BGSP","19",2.708
"BGSP","19",2.474
"BGSP","19",2.693
"BGSP","21",2.466
"BGSP","29",2.385
"BGSP","23",2.243
"BGSP","21",2.541
"BGSP","21",2.48
"BGSP","19",2.436
"BGSP","23",2.497
"BGSP","21",2.562
"BGSP","21",2.331
"BGSP","21",2.722
"BGSP","19",2.433
"BGSP","25",2.397
"BGSP","21",2.444
"BGSP","23",2.554
"BGSP","21",2.404
"BGSP","23",2.432
"BGSP","19",2.652
"BGSP","21",2.041
"BGSP","23",2.504
"BGSP","21",2.235
"BGSP","23",2.269
"BGSP","25",2.114
"BGSP","21",2.438
"BGSP","21",2.369
"BGSP","27",2.41
"BGSP","23",2.31
"BGSP","21",2.419
"BGSP","23",2.247
"BGSP","19",2.35
"BGSP","19",2.581
"BGSP","19",2.515
"BGSP","19",2.433
"BGSP","27",2.22
"BGSP","19",2.634
"BGSP","29",2.565
"BGSP","21",2.55
"BGSP","23",2.307
"BGSP","19",2.458
"BGSP","27",2.48
"BGSP","21",2.429
"BGSP","29",2.252
"BGSP","19",2.403
"BGSP","21",2.286
"BGSP","19",2.527
"BGSP","23",2.325
"BGSP","19",2.125
"BGSP","19",2.385
"BGSP","25",2.342
"BGSP","23",2.327
"BGSP","19",2.321
"BGSP","21",2.191
"BGSP","21",2.615
"BGSP","19",2.392
"BGSP","19",2.342
"BGSP","25",2.274
"BGSP","25",2.293
"BGSP","27",2.224
"BGSP","21",2.364
"BGSP","25",2.605
"BGSP","21",2.466
"BGSP","19",2.437
"BGSP","23",2.42
"BGSP","21",2.222
"BGSP","19",2.419
"BGSP","27",2.526
"BGSP","19",2.315
"BGSP","19",2.302
"BGSP","19",2.228
"BGSP","21",2.622
"BGSP","21",2.401
"BGSP","19",2.464
"BGSP","19",2.383
"BGSP","23",2.48
"BGSP","21",2.401
"BGSP","23",2.306
"BGSP","19",2.396
"BGSP","21",2.507
"BGSP","25",2.5
"BGSP","23",2.384
"BGSP","19",2.27
"BGSP","27",2.429
"BGSP","21",2.313
"BGSP","23",2.365
"BGSP","25",2.387
"BGSP","21",2.359
"BGSP","19",2.309
"BGSP","21",2.694
"DLBS","66.42",2.227
"DLBS","73.29",2.411
"DLBS","30.47",2.379
"DLBS","30.74",2.433
"DLBS","35.36",2.635
"DLBS","77.51",2.294
"DLBS","71.29",2.271
"DLBS","76.45",2.371
"DLBS","55.26",2.428
"DLBS","71.34",2.514
"DLBS","80.65",2.499
"DLBS","53.34",2.831
"DLBS","30.26",2.641
"DLBS","65.23",2.539
"DLBS","67.83",2.586
"DLBS","34.81",2.65
"DLBS","31.98",2.52
"DLBS","61.27",2.437
"DLBS","69.81",2.428
"DLBS","59.73",2.532
"DLBS","57.48",2.526
"DLBS","85.66",2.244
"DLBS","23.15",2.475
"DLBS","64.17",2.255
"DLBS","49.82",2.479
"DLBS","83.73",2.392
"DLBS","29.84",2.332
"DLBS","60.01",2.402
"DLBS","75.42",2.23
"DLBS","70.7",2.543
"DLBS","43.21",2.615
"DLBS","56.36",2.541
"DLBS","66.63",2.316
"DLBS","71.2",2.552
"DLBS","54.03",2.261
"DLBS","55.56",2.561
"DLBS","60.87",2.247
"DLBS","26.02",2.556
"DLBS","24.49",2.151
"DLBS","22.82",2.604
"DLBS","23.53",2.671
"DLBS","29.58",2.626
"DLBS","79.65",2.298
"DLBS","62.67",2.417
"DLBS","22.88",2.569
"DLBS","31.11",2.498
"DLBS","74.83",2.349
"DLBS","48.4",2.473
"DLBS","55.62",2.419
"DLBS","59.07",2.36
"DLBS","70.6",2.477
"DLBS","64.37",2.524
"DLBS","69.19",2.509
"DLBS","73.36",2.387
"DLBS","83.22",2.118
"DLBS","24.24",2.599
"DLBS","88.07",2.274
"DLBS","72.96",2.255
"DLBS","30.5",2.503
"DLBS","61.53",2.215
"DLBS","33.13",2.577
"DLBS","54.68",2.756
"DLBS","82.93",2.226
"DLBS","33.45",2.315
"DLBS","22.5",2.551
"DLBS","36.03",2.308
"DLBS","54.85",2.386
"DLBS","61.69",2.562
"DLBS","20.74",2.632
"DLBS","83.87",2.46
"DLBS","67.74",2.568
"DLBS","35.33",2.425
"DLBS","83.33",1.997
"DLBS","70.68",2.289
"DLBS","49.92",2.53
"DLBS","54.05",2.483
"DLBS","86.41",2.133
"DLBS","68.71",2.609
"DLBS","38.45",2.6
"DLBS","86.45",2.416
"DLBS","47.65",2.243
"DLBS","86.86",2.377
"DLBS","20.7",2.725
"DLBS","70.68",2.456
"DLBS","74.11",2.208
"DLBS","83.09",2.416
"DLBS","20.89",2.445
"DLBS","81.57",2.382
"DLBS","68.45",2.345
"DLBS","32.05",2.709
"DLBS","31.58",2.484
"DLBS","31.77",2.394
"DLBS","70.49",2.479
"DLBS","78.87",2.376
"DLBS","81.2",2.084
"DLBS","67.05",2.229
"DLBS","32.91",2.621
"DLBS","30.69",2.542
"DLBS","77.79",2.557
"DLBS","23.02",2.665
"DLBS","82.07",2.349
"DLBS","25.7",2.227
"DLBS","45.85",2.214
"DLBS","42.63",2.494
"DLBS","89.11",2.278
"DLBS","47.63",2.601
"DLBS","53.75",2.31
"DLBS","80.5",2.124
"DLBS","70.1",2.344
"DLBS","33.01",2.477
"DLBS","75.99",2.34
"DLBS","64.01",2.623
"DLBS","85.99",2.34
"DLBS","25.38",2.558
"DLBS","34.25",2.391
"DLBS","45.18",2.521
"DLBS","29.32",2.407
"DLBS","36.18",2.579
"DLBS","81.41",2.342
"DLBS","55.37",2.446
"DLBS","50.89",2.327
"DLBS","51.78",2.091
"DLBS","69.32",2.449
"DLBS","28.96",2.365
"DLBS","44.99",2.285
"DLBS","43.61",2.613
"DLBS","59.71",2.641
"DLBS","73.26",2.548
"DLBS","42.92",2.531
"DLBS","72.56",2.407
"DLBS","53.75",2.342
"DLBS","75.67",2.363
"DLBS","35.43",2.27
"DLBS","66.13",2.466
"DLBS","37.05",2.811
"DLBS","53.95",2.555
"DLBS","31.03",2.432
"DLBS","68.35",2.473
"DLBS","82.43",2.416
"DLBS","21.67",2.468
"DLBS","74.5",2.689
"DLBS","34.4",2.464
"DLBS","44.31",2.53
"DLBS","50.46",2.589
"DLBS","43.19",2.337
"DLBS","67.47",2.575
"DLBS","42.45",2.549
"DLBS","56.11",2.26
"DLBS","83.7",2.172
"DLBS","54.05",2.493
"DLBS","65.91",2.454
"DLBS","60.81",2.269
"DLBS","70.35",2.365
"DLBS","40.93",2.502
"DLBS","40.26",2.439
"DLBS","41.87",2.501
"DLBS","63.47",2.488
"DLBS","47",2.694
"DLBS","70.08",2.426
"DLBS","57.23",2.521
"DLBS","37.81",2.532
"DLBS","73.56",2.429
"DLBS","41.33",2.451
"DLBS","70.28",2.628
"DLBS","63.73",2.42
"DLBS","24.2",2.527
"DLBS","52.89",2.478
"DLBS","53.36",2.316
"DLBS","74.24",2.547
"DLBS","40.56",2.422
"DLBS","22.44",2.883
"DLBS","49.13",2.363
"DLBS","67.16",2.424
"DLBS","51.56",2.511
"DLBS","32.85",2.457
"DLBS","88.36",2.334
"DLBS","82.54",2.491
"DLBS","73.07",2.486
"DLBS","20.75",2.511
"DLBS","86.38",2.528
"DLBS","36.91",2.453
"DLBS","28.67",2.622
"DLBS","51.39",2.374
"DLBS","51.3",2.351
"DLBS","23.55",2.364
"DLBS","51.64",2.437
"DLBS","26.68",2.644
"DLBS","34.44",2.556
"DLBS","50.9",2.274
"DLBS","88.14",2.203
"DLBS","23.14",2.598
"DLBS","71.09",2.177
